file,form,group,n,rep,rng,gap,zrep,zrng,zgap,core,aug
mahur--pesrev--muhammes----tanburi_cemil_bey.txt,pesrev,instrumental,388,0.09819121447028424,19.92452830188679,0.007751937984496124,-0.7203251570280945,0.4117193069796866,-0.8487484660907307,-1.1320444640077811,-1.9807929300985119
mahur--salatuselam--sofyan--allahumme--.txt,salatuselam,vocal,117,0.3706896551724138,14.037735849056604,0.0,2.7146360616618788,-0.57728203710474,-1.1100362334777238,3.291918098766619,2.181881865288895
mahur--sarki--agir_aksaksemai--sen_seh-i--iii_selim.txt,sarki,vocal,208,0.14492753623188406,19.0188679245283,0.028985507246376812,-0.13119351891058853,0.25956525404362096,-0.1330471902046193,-0.39075877295420947,-0.5238059631588288
mahur--sarki--agiraksak--badeler_dondukce--selanikli_ahmed_bey.txt,sarki,vocal,565,0.14716312056737588,19.0188679245283,0.01950354609929078,-0.10301300722127829,0.25956525404362096,-0.4526473293604487,-0.3625782612648992,-0.8152255906253479
mahur--sarki--agiraksak--gulsen-i_ezhar--basmaci_abdi_efendi.txt,sarki,vocal,472,0.09766454352441614,21.962264150943398,0.010615711252653927,-0.7269640730872334,0.7540659260858348,-0.7522217749541347,-1.4810299991730682,-2.233251774127203
mahur--sarki--agiraksak--sen_gul--tanburi_cemil_bey.txt,sarki,vocal,482,0.0498960498960499,17.88679245283019,0.06444906444906445,-1.3291066859619898,0.06937268787353908,1.0622917951721418,-1.3984793738355288,-0.336187578663387
mahur--sarki--agiraksak--var_iken--tanburi_cemil_bey.txt,sarki,vocal,529,0.11931818181818182,17.88679245283019,0.03409090909090909,-0.45401055602865314,0.06937268787353908,0.03903610719007515,-0.5233832439021923,-0.4843471367121171
mahur--sarki--aksak--acirim_asik--giriftzen_asim_bey.txt,sarki,vocal,304,0.10891089108910891,19.92452830188679,0.019801980198019802,-0.5851989766078164,0.4117193069796866,-0.4425882732218405,-0.996918283587503,-1.4395065568093435
mahur--sarki--aksak--al_yanina--dellalzade_haci_ismail_efendi.txt,sarki,vocal,349,0.11494252873563218,19.69811320754717,0.031609195402298854,-0.5091675639229805,0.37368079374567037,-0.04461283714972612,-0.8828483576686508,-0.9274611948183769
mahur--sarki--aksak--alamam_dogrusu--serif_icli.txt,sarki,vocal,520,0.11560693641618497,19.92452830188679,0.0,-0.5007924164901433,0.4117193069796866,-1.1100362334777238,-0.9125117234698299,-2.0225479569475535
mahur--sarki--aksak--bir_gonulde--mazhar_bey.txt,sarki,vocal,507,0.16996047430830039,24.0,0.02766798418972332,0.18435753988005965,1.0964125451919824,-0.17745578308066953,-0.9120550053119227,-1.0895107883925923
mahur--sarki--aksak--cektikce_sineye--selahattin_icli.txt,sarki,vocal,272,0.18450184501845018,19.0188679245283,0.0996309963099631,0.3676578344698499,0.25956525404362096,2.2481382824222647,0.10809258042622893,2.3562308628484936
mahur--sarki--aksak--gonul_adli--dellalzade_haci_ismail_efendi.txt,sarki,vocal,612,0.1276595744680851,19.92452830188679,0.088379705400982,-0.348863678165952,0.4117193069796866,1.8689008984662923,-0.7605829851456386,1.1083179133206538
mahur--sarki--aksak--gor_nitti_cana--dede_efendi.txt,sarki,vocal,239,0.09663865546218488,14.037735849056604,0.01680672268907563,-0.7398958377586261,-0.57728203710474,-0.5435467882185288,-0.1626138006538861,-0.7061605888724148
mahur--sarki--aksak--iki_gozum--kemal_emin_bara.txt,sarki,vocal,388,0.07235142118863049,19.92452830188679,0.007751937984496124,-1.0460469761796003,0.4117193069796866,-0.8487484660907307,-1.457766283159287,-2.3065147492500175
mahur--sarki--aksak--muptelayim_hayli--kemenceci_usta_yani.txt,sarki,vocal,482,0.13097713097713098,21.962264150943398,0.018711018711018712,-0.30704443721902186,0.7540659260858348,-0.479360354192279,-1.0611103633048566,-1.5404707174971357
mahur--sarki--aksak--olmusum_divane--komurcuzade_hafiz_mehmet_efendi.txt,sarki,vocal,226,0.16444444444444445,17.88679245283019,0.017777777777777778,0.11482558727636609,0.06937268787353908,-0.5108162869368864,0.04545289940282701,-0.46536338753405937
mahur--sarki--aksak--sana_layik_mi--dede_efendi.txt,sarki,vocal,854,0.032825322391559206,19.92452830188679,0.009378663540445486,-1.5442906216999808,0.4117193069796866,-0.7939178560528976,-1.9560099286796673,-2.7499277847325647
mahur--sarki--aksak--servinazi_seyret--rahmi_bey.txt,sarki,vocal,518,0.11218568665377177,21.962264150943398,0.02321083172147002,-0.5439187559402384,0.7540659260858348,-0.3276891079166691,-1.2979846820260732,-1.6256737899427423
mahur--sarki--aksak--su_guzele--semseddin_ziya_bey.txt,sarki,vocal,311,0.07096774193548387,24.0,0.09032258064516129,-1.0634888542373906,1.0964125451919824,1.9343876884636275,-2.1599013994293728,-0.22551371096574524
mahur--sarki--aksak--ver_saki--refik_fersan.txt,sarki,vocal,311,0.14193548387096774,19.92452830188679,0.11612903225806452,-0.1689096386709649,0.4117193069796866,2.8042230947325857,-0.5806289456506515,2.223594149081934
mahur--sarki--aksak--yeniden_eski--ismail_baha_surelsan.txt,sarki,vocal,399,0.11557788944723618,21.962264150943398,0.0,-0.5011585661517799,0.7540659260858348,-1.1100362334777238,-1.2552244922376148,-2.3652607257153386
mahur--sarki--curcuna--askinla_harab--emin_ongan.txt,sarki,vocal,298,0.18518518518518517,17.88679245283019,0.003367003367003367,0.3762716341153078,0.06937268787353908,-0.9965476072389289,0.3068989462417687,-0.6896486609971602
mahur--sarki--curcuna--gucendim_ben--muhlis_sabahaddin_ezgi.txt,sarki,vocal,351,0.20285714285714285,19.0188679245283,0.03142857142857143,0.5990343372893042,0.25956525404362096,-0.050700970843029,0.33946908324568326,0.28876811240265426
mahur--sarki--curcuna--sakiz_hanim--bahadir_akkuzu.txt,sarki,vocal,164,0.09202453987730061,26.037735849056602,0.09815950920245399,-0.7980587690832699,1.4387591642981299,2.198540158465551,-2.2368179333814,-0.03827777491584916
mahur--sarki--curcuna--zahiri_hale--haci_arif_bey.txt,sarki,vocal,342,0.25806451612903225,19.92452830188679,0.0469208211143695,1.2949472595286404,0.4117193069796866,0.4714826870112899,0.8832279525489538,1.3547106395602437
mahur--sarki--duyek--ay_dogar--sadettin_kaynak.txt,sarki,vocal,588,0.2555366269165247,19.0188679245283,0.1141396933560477,1.263082117886968,0.25956525404362096,2.7371701950159406,1.003516863843347,3.7406870588592875
mahur--sarki--duyek--ayrilik_ruzgari--kamuran_yarkin.txt,sarki,vocal,441,0.16590909090909092,17.88679245283019,0.1340909090909091,0.13328809220736293,0.06937268787353908,3.409648306482286,0.06391540433382385,3.47356371081611
mahur--sarki--duyek--ben_guzele--sadettin_kaynak.txt,sarki,vocal,589,0.09863945578231292,19.92452830188679,0.06972789115646258,-0.7146748805734255,0.4117193069796866,1.2402205721511983,-1.126394187553112,0.11382638459808625
mahur--sarki--duyek--bu_son_sarkimda--muzaffer_ilkar.txt,sarki,vocal,779,0.056555269922879174,24.0,0.05398457583547558,-1.2451643247508806,1.0964125451919824,0.7095744653689708,-2.341576869942863,-1.6320024045738921
mahur--sarki--duyek--dudagimda_acan--erol_sayan.txt,sarki,vocal,486,0.08247422680412371,24.0,0.10309278350515463,-0.9184446140377732,1.0964125451919824,2.3648217039369257,-2.0148571592297557,0.34996454470717
